2007 1 14 0.438 0.01
2007 2 14 0.288 0.01
2007 3 14 0.002 0.01
2008 1 14 0.085 0.01
2008 2 14 0.167 0.01
2008 3 14 0.002 0.01
2009 1 14 0.149 0.01
2009 2 14 0.069 0.01
2009 3 14 0.007 0.01
2010 1 14 0.47 0.01
2010 2 14 0.132 0.01
2010 3 14 0.014 0.01
2011 1 14 0.29 0.01
2011 2 14 0.749 0.01
2011 3 14 0.013 0.01
2012 1 14 0.529 0.01
2012 2 14 0.778 0.01
2012 3 14 0.005 0.01
2013 1 14 0.871 0.01
2013 2 14 1.231 0.01
2013 3 14 0.039 0.01
2014 1 14 0.417 0.01
2014 2 14 1.399 0.01
2014 3 14 0.04 0.01
2015 1 14 1.804 0.01
2015 2 14 1.167 0.01
2015 3 14 0.026 0.01
2016 1 14 0.841 0.01
2016 2 14 0.822 0.01
2016 3 14 0.029 0.01
2017 1 14 0.148 0.01
2017 2 14 0.413 0.01
2017 3 14 0.036 0.01
2018 1 14 0.299 0.01
2018 2 14 0.589 0.01
2018 3 14 0.031 0.01
2019 1 14 0.206 0.01
2019 2 14 0.403 0.01
2019 3 14 0.039 0.01
2020 1 14 0.271 0.01
2020 2 14 0.15 0.01
2020 3 14 0.007 0.01
2021 1 14 0.027 0.01
2021 2 14 0.152 0.01
2021 3 14 0.034 0.01
2022 1 14 0.14 0.01
2022 2 14 0.166 0.01
2022 3 14 0.014 0.01
2023 1 14 0.081 0.01
2023 2 14 0.307 0.01
2023 3 14 0.035 0.01
2004 2 15 13.507 0.01
2004 3 15 4.442 0.01
2005 2 15 1.07 0.01
2007 3 15 3.972 0.01
2007 4 15 1.264 0.01
2008 4 15 1.847 0.01
2009 4 15 63.153 0.01
2010 1 15 1.912 0.01
2004 3 16 166.282 0.01
2004 4 16 439.308 0.01
2005 1 16 414.252 0.01
2005 2 16 138.858 0.01
2005 3 16 356.668 0.01
2005 4 16 420.634 0.01
2006 1 16 369.016 0.01
2006 2 16 280.958 0.01
2006 3 16 717.25 0.01
2006 4 16 1628.634 0.01
2007 1 16 1068.13 0.01
2007 2 16 914.686 0.01
2007 3 16 982.803 0.01
2007 4 16 1317.139 0.01
2008 1 16 1065.157 0.01
2008 2 16 611.994 0.01
2008 3 16 466.476 0.01
2008 4 16 589.309 0.01
2009 1 16 328.355 0.01
2009 2 16 475.48 0.01
2009 3 16 310.074 0.01
2009 4 16 111.319 0.01
2010 1 16 65.583 0.01
2010 2 16 462.746 0.01
2010 3 16 226.154 0.01
2010 4 16 58.851 0.01
2011 1 16 299.668 0.01
2011 2 16 463.829 0.01
2011 3 16 278.746 0.01
2011 4 16 201.579 0.01
2012 1 16 388.032 0.01
2012 2 16 634.286 0.01
2012 3 16 366.735 0.01
2012 4 16 305.501 0.01
2013 1 16 357.173 0.01
2013 2 16 462.414 0.01
2013 3 16 379.413 0.01
2013 4 16 378.495 0.01
2014 1 16 367.457 0.01
2014 2 16 281.743 0.01
2014 3 16 291.637 0.01
2014 4 16 540.9 0.01
2015 1 16 804.665 0.01
2015 2 16 302.718 0.01
2015 3 16 175.923 0.01
2015 4 16 370.046 0.01
2016 1 16 178.566 0.01
2016 2 16 271.115 0.01
2016 3 16 132.88 0.01
2016 4 16 519.6 0.01
2017 1 16 224.192 0.01
2017 2 16 139.06 0.01
2017 3 16 182.685 0.01
2017 4 16 333.822 0.01
2018 1 16 187.149 0.01
2018 2 16 262.67 0.01
2018 3 16 231.664 0.01
2018 4 16 307.987 0.01
2019 1 16 158.907 0.01
2019 2 16 197.567 0.01
2019 3 16 299.553 0.01
2019 4 16 365.487 0.01
2020 1 16 317.032 0.01
2020 2 16 513.933 0.01
2020 3 16 237.198 0.01
2020 4 16 286.259 0.01
2021 1 16 195.046 0.01
2021 2 16 200.93 0.01
2021 3 16 506.673 0.01
2021 4 16 788.795 0.01
2022 1 16 294.154 0.01
2022 2 16 269.723 0.01
2022 3 16 511.9 0.01
2022 4 16 436.06 0.01
2023 1 16 489.301 0.01
2023 2 16 285.875 0.01
2023 3 16 343.436 0.01
2023 4 16 572.764 0.01
2005 1 17 33.335 0.01
2006 1 17 3.563 0.01
2006 2 17 18.914 0.01
2007 1 17 1.905 0.01
2007 2 17 0.533 0.01
2009 1 17 14.061 0.01
2009 2 17 74.614 0.01
2010 2 17 0.241 0.01
2011 1 17 13.902 0.01
2013 1 17 1.333 0.01
2018 2 17 9.326 0.01
1982 1 18 0.004 0.01
1983 2 18 0.005 0.01
1985 4 18 0.069 0.01
1986 1 18 0.007 0.01
1986 4 18 0.012 0.01
1987 1 18 0.006 0.01
1988 4 18 0.013 0.01
1989 1 18 0.007 0.01
1989 3 18 0.013 0.01
1989 4 18 0.031 0.01
1990 1 18 0.016 0.01
1990 2 18 0.004 0.01
1990 4 18 0.01 0.01
1991 1 18 0.003 0.01
1991 2 18 0.04 0.01
1991 3 18 0.017 0.01
1991 4 18 0.044 0.01
1992 1 18 0.059 0.01
1992 2 18 0.152 0.01
1992 3 18 0.234 0.01
1992 4 18 0.1 0.01
1993 1 18 0.068 0.01
1993 2 18 0.054 0.01
1993 3 18 0.079 0.01
1993 4 18 0.106 0.01
1994 1 18 0.226 0.01
1994 2 18 0.378 0.01
1994 3 18 0.858 0.01
1994 4 18 1.256 0.01
1995 1 18 0.347 0.01
1995 2 18 0.488 0.01
1995 3 18 0.543 0.01
1995 4 18 0.456 0.01
1996 1 18 0.553 0.01
1996 2 18 0.421 0.01
1996 3 18 0.57 0.01
1996 4 18 0.856 0.01
1997 1 18 0.361 0.01
1997 2 18 0.458 0.01
1997 3 18 0.392 0.01
1997 4 18 0.584 0.01
1998 1 18 0.633 0.01
1998 2 18 0.825 0.01
1998 3 18 0.701 0.01
1998 4 18 0.6 0.01
1999 1 18 0.789 0.01
1999 2 18 0.784 0.01
1999 3 18 0.782 0.01
1999 4 18 0.592 0.01
2000 1 18 0.662 0.01
2000 2 18 0.679 0.01
2000 3 18 0.673 0.01
2000 4 18 0.938 0.01
2001 1 18 0.74 0.01
2001 2 18 0.644 0.01
2001 3 18 0.992 0.01
2001 4 18 1.147 0.01
2002 1 18 0.929 0.01
2002 2 18 0.975 0.01
2002 3 18 1.238 0.01
2002 4 18 1.753 0.01
2003 1 18 1.151 0.01
2003 2 18 0.806 0.01
2003 3 18 0.808 0.01
2003 4 18 1.524 0.01
2004 1 18 0.822 0.01
2004 2 18 0.924 0.01
2004 3 18 0.95 0.01
2004 4 18 1.697 0.01
2005 1 18 0.804 0.01
2005 2 18 0.784 0.01
2005 3 18 0.991 0.01
2005 4 18 1.277 0.01
2006 1 18 0.809 0.01
2006 2 18 0.691 0.01
2006 3 18 0.771 0.01
2006 4 18 1.283 0.01
2007 1 18 0.825 0.01
2007 2 18 0.584 0.01
2007 3 18 0.84 0.01
2007 4 18 1.191 0.01
2008 1 18 0.571 0.01
2008 2 18 0.604 0.01
2008 3 18 0.556 0.01
2008 4 18 1.029 0.01
2009 1 18 0.837 0.01
2009 2 18 0.653 0.01
2009 3 18 0.815 0.01
2009 4 18 1.105 0.01
2010 1 18 0.772 0.01
2010 2 18 0.658 0.01
2010 3 18 0.971 0.01
2010 4 18 1.392 0.01
2011 1 18 2.051 0.01
2011 2 18 3.336 0.01
2011 3 18 1.697 0.01
2011 4 18 3.549 0.01
2012 1 18 1.869 0.01
2012 2 18 2.922 0.01
2012 3 18 2.823 0.01
2012 4 18 3.436 0.01
2013 1 18 2.077 0.01
2013 2 18 1.864 0.01
2013 3 18 2.298 0.01
2013 4 18 2.641 0.01
2014 1 18 2.223 0.01
2014 2 18 2.166 0.01
2014 3 18 2.409 0.01
2014 4 18 2.575 0.01
2015 1 18 1.292 0.01
2015 2 18 1.246 0.01
2015 3 18 1.927 0.01
2015 4 18 2.228 0.01
2016 1 18 0.883 0.01
2016 2 18 0.84 0.01
2016 3 18 1.475 0.01
2016 4 18 1.161 0.01
2017 1 18 0.495 0.01
2017 2 18 0.754 0.01
2017 3 18 1.063 0.01
2017 4 18 1.181 0.01
2018 1 18 0.637 0.01
2018 2 18 0.509 0.01
2018 3 18 1.237 0.01
2018 4 18 1.255 0.01
2019 1 18 0.802 0.01
2019 2 18 0.719 0.01
2019 3 18 1.43 0.01
2019 4 18 2.717 0.01
2020 1 18 1.237 0.01
2020 2 18 0.609 0.01
2020 3 18 1.065 0.01
2020 4 18 1.613 0.01
2021 1 18 0.456 0.01
2021 2 18 0.641 0.01
2021 3 18 1.027 0.01
2021 4 18 1.642 0.01
2022 1 18 1.046 0.01
2022 2 18 1.717 0.01
2022 3 18 2.115 0.01
2022 4 18 3.364 0.01
2023 1 18 1.195 0.01
2023 2 18 1.094 0.01
2023 3 18 2.109 0.01
2023 4 18 3.343 0.01
1982 2 19 0.007 0.01
1982 3 19 0.024 0.01
1983 2 19 0.02 0.01
1983 3 19 0.012 0.01
1985 3 19 0.032 0.01
1985 4 19 0.02 0.01
1986 1 19 0.007 0.01
1986 3 19 0.046 0.01
1986 4 19 0.013 0.01
1987 1 19 0.062 0.01
1987 2 19 0.007 0.01
1987 3 19 0.015 0.01
1988 1 19 0.019 0.01
1988 2 19 0.026 0.01
1988 3 19 0.001 0.01
1988 4 19 0.008 0.01
1989 1 19 0.02 0.01
1989 2 19 0.033 0.01
1989 3 19 0.026 0.01
1989 4 19 0.013 0.01
1990 1 19 0.028 0.01
1990 2 19 0.027 0.01
1990 3 19 0.042 0.01
1990 4 19 0.03 0.01
1991 1 19 0.086 0.01
1991 2 19 0.032 0.01
1991 3 19 0.024 0.01
1991 4 19 0.018 0.01
1992 1 19 0.03 0.01
1992 2 19 0.035 0.01
1992 3 19 0.042 0.01
1992 4 19 0.054 0.01
1993 1 19 0.162 0.01
1993 2 19 0.101 0.01
1993 3 19 0.005 0.01
1993 4 19 0.002 0.01
1994 1 19 0.017 0.01
1994 2 19 0.044 0.01
1994 3 19 0.24 0.01
1994 4 19 0.619 0.01
1995 1 19 0.135 0.01
1995 2 19 0.146 0.01
1995 3 19 0.213 0.01
1995 4 19 0.076 0.01
1996 1 19 0.021 0.01
1996 2 19 0.052 0.01
1996 3 19 0.112 0.01
1996 4 19 0.275 0.01
1997 1 19 0.07 0.01
1997 2 19 0.072 0.01
1997 3 19 0.195 0.01
1997 4 19 0.118 0.01
1998 1 19 0.105 0.01
1998 2 19 0.459 0.01
1998 3 19 0.314 0.01
1998 4 19 0.162 0.01
1999 1 19 0.175 0.01
1999 2 19 0.436 0.01
1999 3 19 0.186 0.01
1999 4 19 0.393 0.01
2000 1 19 0.406 0.01
2000 2 19 0.581 0.01
2000 3 19 0.432 0.01
2000 4 19 0.69 0.01
2001 1 19 0.343 0.01
2001 2 19 0.936 0.01
2001 3 19 2.051 0.01
2001 4 19 0.292 0.01
2002 1 19 1.038 0.01
2002 2 19 1.779 0.01
2002 3 19 0.682 0.01
2002 4 19 0.569 0.01
2003 1 19 3.126 0.01
2003 2 19 0.341 0.01
2003 3 19 2.755 0.01
2003 4 19 1.664 0.01
2004 1 19 2.005 0.01
2004 2 19 2.17 0.01
2004 3 19 2.801 0.01
2004 4 19 2.992 0.01
2005 1 19 2.209 0.01
2005 2 19 2.071 0.01
2005 3 19 1.096 0.01
2005 4 19 3.599 0.01
2006 1 19 2.181 0.01
2006 2 19 0.488 0.01
2006 3 19 1.025 0.01
2006 4 19 1.164 0.01
2007 1 19 0.59 0.01
2007 2 19 0.313 0.01
2007 3 19 0.849 0.01
2007 4 19 0.766 0.01
2008 1 19 0.271 0.01
2008 2 19 0.235 0.01
2008 3 19 0.499 0.01
2008 4 19 0.48 0.01
2009 1 19 0.218 0.01
2009 2 19 0.171 0.01
2009 3 19 0.584 0.01
2009 4 19 0.686 0.01
2010 1 19 0.349 0.01
2010 2 19 0.862 0.01
2010 3 19 1.389 0.01
2010 4 19 0.648 0.01
2011 1 19 0.22 0.01
2011 2 19 0.226 0.01
2011 3 19 0.917 0.01
2011 4 19 0.546 0.01
2012 1 19 0.257 0.01
2012 2 19 0.468 0.01
2012 3 19 1.01 0.01
2012 4 19 0.525 0.01
2013 1 19 0.305 0.01
2013 2 19 0.326 0.01
2013 3 19 0.519 0.01
2013 4 19 0.457 0.01
2014 1 19 0.343 0.01
2014 2 19 0.487 0.01
2014 3 19 0.774 0.01
2014 4 19 0.666 0.01
2015 1 19 0.308 0.01
2015 2 19 0.257 0.01
2015 3 19 0.79 0.01
2015 4 19 0.741 0.01
2016 1 19 0.197 0.01
2016 2 19 0.239 0.01
2016 3 19 0.321 0.01
2016 4 19 1.026 0.01
2017 1 19 0.359 0.01
2017 2 19 0.119 0.01
2017 3 19 0.627 0.01
2017 4 19 0.789 0.01
2018 1 19 0.269 0.01
2018 2 19 0.255 0.01
2018 3 19 0.775 0.01
2018 4 19 1.081 0.01
2019 1 19 0.169 0.01
2019 2 19 0.18 0.01
2019 3 19 0.505 0.01
2019 4 19 0.655 0.01
2020 1 19 0.131 0.01
2020 2 19 0.225 0.01
2020 3 19 0.804 0.01
2020 4 19 0.691 0.01
2021 1 19 0.127 0.01
2021 2 19 0.143 0.01
2021 3 19 0.324 0.01
2021 4 19 0.353 0.01
2022 1 19 0.088 0.01
2022 2 19 0.069 0.01
2022 3 19 0.258 0.01
2022 4 19 0.225 0.01
2023 1 19 0.094 0.01
2023 2 19 0.096 0.01
2023 3 19 0.33 0.01
2023 4 19 0.3 0.01
-9999	0	0	0	0
#
#_CPUE_and_surveyabundance_and_index_observations
#_Units: 0=numbers; 1=biomass; 2=F; 30=spawnbio; 31=exp(recdev); 36=recdev; 32=spawnbio*recdev; 33=recruitment; 34=depletion(&see Qsetup); 35=parm_dev(&see Qsetup)
#_Errtype:  -1=normal; 0=lognormal; 1=lognormal with bias correction; >1=df for T-dist
#_SD_Report: 0=not; 1=include survey expected value with se
#_note that link functions are specified in Q_setup section of control file
#_Fleet Units Errtype SD_Report
1 0 0 0 # 01.DW.1N
2 0 0 0 # 02.DW.1C
3 0 0 0 # 03.DW.1S
4 0 0 0 # 04.AU.1N
5 0 0 0 # 05.AU.1C
6 0 0 0 # 06.AU.1S
7 1 0 0 # 07.EU.1C
8 0 0 0 # 08.PICT.1N
9 0 0 0 # 09.PICT.1C
10 0 0 0 # 10.DW.2N
11 0 0 0 # 11.DW.2C
12 0 0 0 # 12.DW.2S
13 0 0 0 # 13.NZ.2C
14 0 0 0 # 14.NZ.2S
15 1 0 0 # 15.EU.2N
16 1 0 0 # 16.EU.2C
17 1 0 0 # 17.EU.2S
18 0 0 0 # 18.PICT.2N
19 0 0 0 # 19.PICT.2C
20 0 0 0 # 20.IDX.AU.1
21 0 0 0 # 21.IDX.PICT.2
#22 1 0 0 # 22.IDX.EU.2
#23 0 0 0 # 23.NZW.2S
#_yr month fleet obs stderr
1998	6	20	1.168963218	0.2	#_	20.IDX.AU.5
1999	6	20	1.012346453	0.2	#_	20.IDX.AU.4
2000	6	20	0.867718019	0.2	#_	20.IDX.AU.3
2001	6	20	0.790982232	0.2	#_	20.IDX.AU.2
2002	6	20	0.776133117	0.2	#_	20.IDX.AU.1
2003	6	20	0.630504701	0.2	#_	20.IDX.AU.0
2004	6	20	0.824615553	0.2	#_	20.IDX.AU.1
2005	6	20	0.817187032	0.2	#_	20.IDX.AU.2
2006	6	20	1.12990879	0.2	#_	20.IDX.AU.3
2007	6	20	1.125711054	0.2	#_	20.IDX.AU.4
2008	6	20	1.274481583	0.2	#_	20.IDX.AU.5
2009	6	20	1.290272762	0.2	#_	20.IDX.AU.6
2010	6	20	1.095673007	0.2	#_	20.IDX.AU.7
2011	6	20	1.477508116	0.2	#_	20.IDX.AU.8
2012	6	20	1.319976636	0.2	#_	20.IDX.AU.9
2013	6	20	1.337690727	0.2	#_	20.IDX.AU.10
2014	6	20	1.153016153	0.2	#_	20.IDX.AU.11
2015	6	20	0.930649281	0.2	#_	20.IDX.AU.12
2016	6	20	0.753559205	0.2	#_	20.IDX.AU.13
2017	6	20	0.908262941	0.2	#_	20.IDX.AU.14
2018	6	20	0.733430741	0.2	#_	20.IDX.AU.15
2019	6	20	0.94537625	0.2	#_	20.IDX.AU.16
2020	6	20	0.857655788	0.2	#_	20.IDX.AU.17
2021	6	20	0.814886758	0.2	#_	20.IDX.AU.18
2022	6	20	0.949358263	0.2	#_	20.IDX.AU.19
2023	6	20	1.014131621	0.2	#_	20.IDX.AU.20
2001	6	21	0.9502646	0.1	#_	21.IDX.PICT.2			1.264491
2002	6	21	1.1591574	0.1	#_	21.IDX.PICT.2			1.225242
2003	6	21	1.0524038	0.1	#_	21.IDX.PICT.2			1.16455
2004	6	21	1.2643881	0.1	#_	21.IDX.PICT.2			1.192813
2005	6	21	1.074306	0.1	#_	21.IDX.PICT.2			1.163373
2006	6	21	1.156524	0.1	#_	21.IDX.PICT.2			1.169473
2007	6	21	0.9509675	0.1	#_	21.IDX.PICT.2			1.16865
2008	6	21	1.0987508	0.1	#_	21.IDX.PICT.2			1.158074
2009	6	21	1.2057423	0.1	#_	21.IDX.PICT.2			1.171509
2010	6	21	1.1151784	0.1	#_	21.IDX.PICT.2			1.188633
2011	6	21	1.0550402	0.1	#_	21.IDX.PICT.2			1.219756
2012	6	21	1.0963476	0.1	#_	21.IDX.PICT.2			1.23074
2013	6	21	1.174866	0.1	#_	21.IDX.PICT.2			1.195525
2014	6	21	1.1734276	0.1	#_	21.IDX.PICT.2			1.193529
2015	6	21	0.9181087	0.1	#_	21.IDX.PICT.2			1.159782
2016	6	21	0.8701175	0.1	#_	21.IDX.PICT.2			1.180137
2017	6	21	0.9195968	0.1	#_	21.IDX.PICT.2			1.166987
2018	6	21	0.7763335	0.1	#_	21.IDX.PICT.2			1.196474
2019	6	21	0.7926278	0.1	#_	21.IDX.PICT.2			1.205283
2020	6	21	0.8269198	0.1	#_	21.IDX.PICT.2			1.173087
2021	6	21	0.8796566	0.1	#_	21.IDX.PICT.2			1.152236
2022	6	21	0.8766748	0.1	#_	21.IDX.PICT.2			1.159483
2023	6	21	0.8034877	0.1	#_	21.IDX.PICT.2			1.182736
-9999 1 1 1 1 # terminator for survey observations 
#
0 #_N_fleets_with_discard
#_discard_units (1=same_as_catchunits(bio/num); 2=fraction; 3=numbers)
#_discard_errtype:  >0 for DF of T-dist(read CV below); 0 for normal with CV; -1 for normal with se; -2 for lognormal; -3 for trunc normal with CV
# note: only enter units and errtype for fleets with discard 
# note: discard data is the total for an entire season, so input of month here must be to a month in that season
#_Fleet units errtype
# -9999 0 0 0.0 0.0 # terminator for discard data 
#
0 #_use meanbodysize_data (0/1)
#_COND_0 #_DF_for_meanbodysize_T-distribution_like
# note:  type=1 for mean length; type=2 for mean body weight 
#_yr month fleet part type obs stderr
#  -9999 0 0 0 0 0 0 # terminator for mean body size data 

# set up population length bin structure (note - irrelevant if not using size data and using empirical wtatage
2 # length bin method: 1=use databins; 2=generate from binwidth,min,max below; 3=read vector
1 # binwidth for population size comp 
30 # minimum size in the population (lower edge of first bin and size at age 0.00) 
310 # maximum size in the population (lower edge of last bin) 
1 # use length composition data (0/1/2) where 2 invokes new comp_control format
#_mintailcomp: upper and lower distribution for females and males separately are accumulated until exceeding this level.
#_addtocomp:  after accumulation of tails; this value added to all bins
#_combM+F: males and females treated as combined sex below this bin number 
#_compressbins: accumulate upper tail by this number of bins; acts simultaneous with mintailcomp; set=0 for no forced accumulation
#_Comp_Error:  0=multinomial, 1=dirichlet using Theta*n, 2=dirichlet using beta, 3=MV_Tweedie
#_ParmSelect:  consecutive index for dirichlet or MV_Tweedie
#_minsamplesize: minimum sample size; set to 1 to match 3.24, minimum value is 0.001
#
#_Using old format for composition controls
#_mintailcomp addtocomp combM+F CompressBins CompError ParmSelect minsamplesize
-0.005 0.0001 0 0 0 0 0.001 #_fleet:1_01.DW.1N
-0.005 0.0001 0 0 0 0 0.001 #_fleet:2_02.DW.1C
-0.005 0.0001 0 0 0 0 0.001 #_fleet:3_03.DW.1S
-0.005 0.0001 0 0 0 0 0.001 #_fleet:4_04.AU.1N
-0.005 0.0001 0 0 0 0 0.001 #_fleet:5_05.EU.1
-0.005 0.0001 0 0 0 0 0.001 #_fleet:6_06.PICT.1
-0.005 0.0001 0 0 0 0 0.001 #_fleet:7_07.DW.2N
-0.005 0.0001 0 0 0 0 0.001 #_fleet:8_08.DW.2C
-0.005 0.0001 0 0 0 0 0.001 #_fleet:9_09.DW.2S
-0.005 0.0001 0 0 0 0 0.001 #_fleet:10_10.NZ.2
-0.005 0.0001 0 0 0 0 0.001 #_fleet:11_11.EU.2
-0.005 0.0001 0 0 0 0 0.001 #_fleet:12_12.PICT.2N
-0.005 0.0001 0 0 0 0 0.001 #_fleet:13_13.NZ.2C
-0.005 0.0001 0 0 0 0 0.001 #_fleet:14_14.NZ.2S
-0.005 0.0001 0 0 0 0 0.001 #_fleet:15_15.EU.2N
-0.005 0.0001 0 0 0 0 0.001 #_fleet:16_16.EU.2C
-0.005 0.0001 0 0 0 0 0.001 #_fleet:17_17.EU.2S
-0.005 0.0001 0 0 0 0 0.001 #_fleet:18_18.PICT.2N
-0.005 0.0001 0 0 0 0 0.001 #_fleet:19_19.PICT.2C
-0.005 0.0001 0 0 0 0 0.001 #_fleet:20_20.IDX.AU.1
-0.005 0.0001 0 0 0 0 0.001 #_fleet:21_21.IDX.PICT.2
#-0.005 0.0001 0 0 0 0 0.001 #_fleet:22_22.IDX.EU.2
#-0.005 0.0001 0 0 0 0 0.001 #_fleet:23_23.NZW.2S
# sex codes:  0=combined; 1=use female only; 2=use male only; 3=use both as joint sexxlength distribution
# partition codes:  (0=combined; 1=discard; 2=retained
29 #_N_LengthBins; then enter lower edge of each length bin
 30 40 50 60 70 80 90 100 110 120 130 140 150 160 170 180 190 200 210 220 230 240 250 260 270 280 290 300 310
#_yr month fleet sex part Nsamp datavector(female-male)
#_yr	month	fleet	sex	part	Nsamp	datavector(female-male)																																																													
1998 11 1 0 0 134.1996 0 0 0 0 0 10.81664 10.47886 30.76212 33.46546 6.76109 4.73221 3.37999 5.74665 6.08443 9.46442 5.74665 0 4.05665 2.70443 0 0 0 0 0 0 0 0 0 0   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 # OSS = 184
1999 11 1 0 0 148.58535 0 0 0 0.31499 6.02553 0.31499 6.9705 1.57494 28.51196 16.77588 33.59253 14.25598 7.28548 6.65551 0.94496 12.36606 0 0.94496 0 6.02553 6.02553 0 0 0 0 0 0 0 0   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 # OSS = 182
2001 8 1 0 0 80.37741 0 0 1.42658 0 0.238 0 2.85316 0.476 4.51775 2.85316 3.09117 1.66458 7.84834 15.69525 23.30558 3.80517 8.32292 1.42658 1.42658 1.42658 0 0 0 0 0 0 0 0 0   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 # OSS = 206
2011 2 1 0 0 118.19493 0 0 0 0 0.88205 6.17436 7.93847 15.87693 19.40514 19.40514 8.82052 6.17436 5.29231 7.05641 7.93847 7.93847 2.64616 1.7641 0.88205 0 0 0 0 0 0 0 0 0 0   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 # OSS = 268
2012 8 1 0 0 255.33282 0 0 1.21275 2.42551 9.3103 12.12753 25.89711 33.17362 7.27652 17.40784 15.37406 22.65057 33.17362 21.43782 16.19509 17.01612 0 6.06376 14.59061 0 0 0 0 0 0 0 0 0 0   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 # OSS = 314
2013 8 1 0 0 167.97553 0 0 0 0 3.52396 1.17465 11.74654 15.2705 25.84239 35.23962 5.87327 7.04792 4.69862 11.74654 12.92119 9.39723 5.87327 4.69862 8.22258 1.17465 1.17465 0 1.17465 0 0 1.17465 0 0 0   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 # OSS = 286
2014 2 1 0 0 60.45919 0 0 1.06069 0 2.12138 4.24275 1.06069 2.12138 13.78894 10.60688 5.30344 5.30344 3.18206 2.12138 2.12138 2.12138 3.18206 0 2.12138 0 0 0 0 0 0 0 0 0 0   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 # OSS = 114
2014 5 1 0 0 113.74335 0 0 1.56193 1.56193 3.52029 6.64414 6.84237 4.68578 3.32207 11.92459 11.72636 19.1634 11.1317 18.17229 6.84237 4.884 1.76015 0 0 0 0 0 0 0 0 0 0 0 0   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 # OSS = 136
2018 8 1 0 0 87.80939 0 1.14878 6.68804 8.9856 7.63216 8.57628 11.6133 2.0929 0 2.29757 4.39047 8.78094 3.34402 4.59513 5.53925 1.14878 5.43692 3.34402 0 1.14878 1.04645 0 0 0 0 0 0 0 0   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 # OSS = 120
2018 11 1 0 0 85.90284 0 0 5.60552 5.60552 13.49281 5.60552 2.2488 0 0 1.10791 3.35671 1.66187 6.09352 15.54375 7.78836 6.68045 2.21582 3.32374 0 4.46463 0 0 0 0 1.10791 0 0 0 0   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 # OSS = 118
2023 5 1 0 0 646.4132 0 0 0 1.64948 1.32969 0 0 2.65938 14.89586 54.04592 76.54961 97.82463 121.40547 102.94135 46.65687 34.74018 12.60679 22.82349 22.50369 20.21462 4.94845 8.61772 0 0 0 0 0 0 0   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 # OSS = 878
2023 8 1 0 0 469.54609 0 2.92654 4.33362 19.51026 8.77961 3.3581 1.40708 2.92654 17.57634 30.4819 42.20516 65.55727 96.61733 83.62093 31.92763 19.58312 1.40708 8.40381 11.21796 12.50908 3.78967 1.40708 0 0 0 0 0 0 0   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 # OSS = 500
1991 8 2 0 0 56.25332 0 0 0 0 0 0 0.7923 0 0 2.3769 1.5846 3.9615 9.5076 11.0922 11.0922 5.5461 3.9615 2.3769 1.5846 0.7923 0.7923 0.7923 0 0 0 0 0 0 0   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 # OSS = 142
1993 8 2 0 0 115.67831 0 0 0 0.89665 3.16496 0 0.89665 5.85489 9.9165 6.75154 6.75154 5.01164 11.76318 17.72485 12.18481 7.22656 8.54483 10.4449 3.16496 3.58658 0.89665 0 0 0 0.89665 0 0 0 0   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 # OSS = 222
1995 8 2 0 0 122.83568 0 0 0 0 8.38366 0 4.19183 8.79896 11.70604 10.46015 7.92951 7.09891 3.73768 8.7601 16.27431 7.92951 4.56827 15.06727 6.68361 0.83059 0 0.4153 0 0 0 0 0 0 0   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 # OSS = 246
